name,x,y,z,id,pagerank,cluster_id,parent_id,parent_name
british invasion,16.838326000000002,3.5856023,0.88543224,3527,0.00038121199999999997,3,2019,rock
glam rock,15.074573000000001,6.996248,7.8061166,98,0.000379728,3,2019,rock
hopebeat,-4.208361,15.19597,3.4469106,3445,0.00037306800000000005,3,2019,rock
gymcore,1.781577,6.706434,18.104895000000003,1973,0.00037202599999999996,3,2019,rock
brooklyn indie,0.46095988,17.998116,4.109207,1503,0.00037169300000000003,3,2019,rock
canadian metal,9.974212,-0.46637723,16.868351,3732,0.00037113,3,2019,rock
zolo,12.456332000000002,9.043799,11.274402,2023,0.000352864,3,2019,rock
doo-wop,16.43279,3.508325,-2.4725928,3545,0.00035217099999999997,3,2019,rock
indie surf,2.7499518,17.71721,3.3730595,12,0.00034548,3,2019,rock
modern folk rock,7.0400906,13.306907999999998,3.1448708,2711,0.000341975,3,2019,rock
mathcore,5.0629935,2.818336,19.172127,2439,0.000341135,3,2019,rock
folk punk,6.745325,9.076992,11.164649,1455,0.00033945300000000003,3,2019,rock
modern hard rock,-3.0034585,8.486111,5.568878,2967,0.00033718,3,2019,rock
kiwi rock,-1.3977343,7.0704613,-0.9044610000000001,1397,0.000323796,3,2019,rock
funk rock,12.007095,2.8230507,21.314434,397,0.000321971,3,2019,rock
philly indie,3.0963879,11.947225999999999,12.2025585,1649,0.00032140099999999997,3,2019,rock
banjo,8.573893,11.913665,-0.25064200000000003,3248,0.000320594,3,2019,rock
instrumental rock,13.995238,1.7490740000000002,9.694464,3253,0.000312981,3,2019,rock
medieval rock,6.330604,-5.918236,14.4021,3600,0.000311037,3,2019,rock
trancecore,0.39683998,4.3070674,17.703451,2688,0.000309147,3,2019,rock
neoclassical,4.3354163,-7.4697843,11.997571,602,0.000308936,3,2019,rock
comic metal,6.07883,-2.528754,11.877317999999999,3615,0.00030110200000000003,3,2019,rock
canadian folk,9.438369,8.786952000000001,3.624309,3269,0.000294867,3,2019,rock
modern dream pop,1.4425606000000002,16.51641,5.472107,3798,0.000287411,3,2019,rock
swedish death metal,9.671491,-2.6543360000000003,16.490757000000002,1761,0.000283053,3,2019,rock
classic canadian rock,15.487205,5.5914125,5.0056005,630,0.00027964200000000003,3,2019,rock
christian metal,3.4238086,5.824465,17.056904,1855,0.000278301,3,2019,rock
rune folk,4.971508999999999,-7.562263000000001,13.525018,3487,0.00027741,3,2019,rock
nyc pop,-4.603832,16.355729999999998,1.8073379,2132,0.000255515,3,2019,rock
la pop,-4.5247264000000005,16.741018,2.0563164,1222,0.000248766,3,2019,rock
nz pop,-0.1433759,8.992855,-0.16005269,2198,0.000246812,3,2019,rock
hurdy-gurdy,6.00239,-6.668783,13.625257999999999,3354,0.000244725,3,2019,rock
british singer-songwriter,4.1577435,7.825183999999999,2.5383303,3074,0.000244578,3,2019,rock
scottish rock,10.579863000000001,13.385951,11.845552,1533,0.000242997,3,2019,rock
twee pop,8.320285,14.769635999999998,10.479492,2962,0.000242345,3,2019,rock
new jersey indie,2.9799376,12.604288,11.766598,2184,0.000242098,3,2019,rock
vapor pop,-3.2425094,15.978659,1.7975970000000001,2736,0.00023762900000000002,3,2019,rock
grave wave,0.33107954,15.950295,5.4274383,1076,0.000236231,3,2019,rock
art punk,12.309811,9.378939,11.2167015,3460,0.000229542,3,2019,rock
madchester,11.32788,11.901133999999999,10.798464,2873,0.000228439,3,2019,rock
nu metal,3.6312692,12.224309,10.784907,1046,0.00022455400000000002,3,2019,rock
irish singer-songwriter,3.3693828999999997,6.949339,4.309053400000001,2461,0.00022255,3,2019,rock
canadian punk,4.5027456,8.447327,12.923749,1205,0.000220493,3,2019,rock
progressive metalcore,3.235994,3.707504,17.316154,81,0.000215045,3,2019,rock
viking folk,4.5518904000000004,-7.9120425999999995,13.612875,2834,0.00021499,3,2019,rock
wrestling,14.453889000000002,1.5405364,20.012686,3713,0.00021297900000000002,3,2019,rock
new weird america,5.050048,16.408882000000002,5.5331154,3151,0.00020994400000000002,3,2019,rock
irish rock,2.9991138,7.3319883,4.5541553,1069,0.000206535,3,2019,rock
shiver pop,-1.6738958,15.516428,1.901257,2494,0.00020554599999999997,3,2019,rock
modern power pop,5.868426,14.354017,9.694991,2239,0.000200503,3,2019,rock
boston rock,8.700641000000001,7.888412,11.391603,797,0.00019847900000000002,3,2019,rock
italian metal,11.765774,-3.9247665,11.599148,1663,0.000197766,3,2019,rock
cosmic american,14.496638,6.673883,3.2307086,1872,0.00019632799999999998,3,2019,rock
shred,13.385004,1.259888,10.28923,720,0.00019334299999999998,3,2019,rock
british folk,13.363401999999999,6.562187700000001,2.924048,1863,0.000192678,3,2019,rock
nu-metalcore,2.3974671,4.7868977,17.406696,1435,0.00019058900000000001,3,2019,rock
sleaze rock,11.37589,3.9362473,12.695446,1593,0.00019027,3,2019,rock
easycore,1.9998947,8.850682,12.358796,2637,0.00018920599999999998,3,2019,rock
uk americana,5.861304799999999,8.196891,2.7306821,1417,0.00018610599999999998,3,2019,rock
vancouver indie,7.017351,12.924514,6.1891823,574,0.000184823,3,2019,rock
gothenburg metal,9.49502,-2.410964,16.38274,3104,0.000184615,3,2019,rock
ambient folk,2.4759748,9.860379,0.8637719000000001,3766,0.000175324,3,2019,rock
brighton indie,-2.1265093999999998,12.738672,7.599703,1631,0.000174103,3,2019,rock
latin,0.8513909,-24.748352,-8.007052,318,0.004120565,4,318,latin
latin rock,-2.2393095,-30.785044,-3.001117,1985,0.004006355,4,318,latin
rock en espanol,-2.6152534,-30.043287,-2.2690474999999997,135,0.003996014,4,318,latin
latin alternative,-2.9663455,-30.406157,-3.2000515,3594,0.003582077,4,318,latin
tropical,1.0614097,-24.970627,-8.951937,1848,0.002917065,4,318,latin
latin pop,0.88114065,-23.66052,-6.853809399999999,52,0.00267066,4,318,latin
cantautor,1.2152041999999998,-22.90748,-0.912486,2818,0.001849929,4,318,latin
spanish pop,2.0881767,-22.373568,-4.341099,3215,0.001834602,4,318,latin
argentine rock,-3.9546964,-30.288158000000003,-1.6706478999999999,3493,0.001803529,4,318,latin
reggaeton,0.30560333,-26.100187,-8.812389999999999,1346,0.001662,4,318,latin
latin hip hop,-0.62591016,-27.943078999999997,-10.00124,1835,0.0016368029999999998,4,318,latin
nueva cancion,-10.16885,-24.182138000000002,-3.3019870000000004,2040,0.001549478,4,318,latin
rock nacional,-4.1694226,-29.629139000000002,-2.5210487999999995,1155,0.001294037,4,318,latin
mexican rock,-2.1147625,-28.80965,-4.5063252,3763,0.001250712,4,318,latin
canadian garage rock,-0.14947785,-25.982576,-9.4486685,1005,0.001064186,4,318,latin
mexican indie,-2.1524970000000003,-28.332140000000003,-4.9603980000000005,396,0.001050931,4,318,latin
salsa,-1.916409,-20.843557,-14.919313,2793,0.00099102,4,318,latin
latin arena pop,0.46942177,-22.922048999999998,-5.6996459999999995,2433,0.000925171,4,318,latin
chilean rock,-9.2197695,-24.82976,-4.259277,3686,0.000887063,4,318,latin
mexican pop,0.5102159,-23.010527,-5.8890514000000005,1363,0.0008382880000000001,4,318,latin
latin jazz,-2.3699658,-21.409187,-15.78149,2636,0.0007447889999999999,4,318,latin
spanish rock,-0.2785873,-22.624979999999997,-1.4543175,1036,0.0007343219999999999,4,318,latin
perreo,-1.6750741999999998,-27.521829999999998,-9.695618,756,0.000714792,4,318,latin
reggae en espanol,-8.281350999999999,-25.112589,-5.843985,1881,0.0006662430000000001,4,318,latin
pop reggaeton,-1.6750056,-19.970829000000002,-10.021757000000001,1599,0.000662469,4,318,latin
flamenco,-0.94690096,-18.963524,-1.9968737,1074,0.0006574010000000001,4,318,latin
spanish punk,-1.1590254,-25.18169,0.48550525,370,0.000647873,4,318,latin
chilean indie,-9.072664999999999,-25.28279,-4.435201,2134,0.000633016,4,318,latin
argentine indie,-6.3789096,-29.094568,-3.4941192,1357,0.0006239290000000001,4,318,latin
spanish indie pop,-0.35634583,-22.511866,-0.27504629999999997,2995,0.000617664,4,318,latin
trova,-9.221203,-23.098106,-3.4489746,2391,0.000601187,4,318,latin
rumba,-0.87353337,-18.843082,-1.954279,1809,0.000597374,4,318,latin
cumbia pop,-9.327411999999999,-29.173765000000003,-0.39653507,3,0.000583862,4,318,latin
dominican pop,1.5193416000000002,-24.501371,-12.186271000000001,148,0.00057614,4,318,latin
cuban rumba,-3.1579349999999997,-21.531319,-15.494632000000001,1794,0.000545145,4,318,latin
andean,-8.611482,-24.313616,-3.7011703999999996,3658,0.000530693,4,318,latin
latin metal,-1.1534256999999999,-27.332714000000003,0.540855,3646,0.0005160830000000001,4,318,latin
spanish new wave,-0.5534984000000001,-22.219089999999998,-1.9835205000000002,3247,0.000503759,4,318,latin
indie catala,-1.5869138,-21.825647,0.56969285,3198,0.000475018,4,318,latin
ska argentino,-4.0734735,-28.692255,-2.038711,2785,0.000450114,4,318,latin
trap espanol,-7.032501700000001,-30.274902,-9.086675,723,0.000445329,4,318,latin
colombian pop,-1.1081518999999997,-22.704517000000003,-8.812818,3403,0.000433846,4,318,latin
spanish hip hop,-6.964942,-29.548414,-9.297807,532,0.000415858,4,318,latin
mexican hip hop,-4.2321935,-28.579664,-10.484679,300,0.000400505,4,318,latin
trap latino,-0.86662525,-26.133411,-9.893183,2326,0.000398046,4,318,latin
latin viral pop,2.3414881000000003,-21.071344,-5.149564700000001,3643,0.000394927,4,318,latin
rap conciencia,-6.61591,-28.281091999999997,-11.075115,230,0.000394355,4,318,latin
cumbia villera,-9.549965,-28.649216,-0.26413235,1281,0.000393729,4,318,latin
spanish pop rock,-0.46223897,-22.178722,-4.070659,727,0.000362334,4,318,latin
peruvian rock,-2.7503283,-19.408375,-10.5054865,1247,0.00035641,4,318,latin
spanish metal,-1.2802889,-26.20792,0.3477672,3484,0.00034290199999999996,4,318,latin
cumbia chilena,-9.871319999999999,-27.262753000000004,-0.26568776,3088,0.000342813,4,318,latin
salsa puertorriquena,-2.4203181000000002,-21.540762,-14.134310000000001,949,0.00034229599999999996,4,318,latin
pop peruano,-2.2539742,-19.194218,-10.506901,2585,0.000339437,4,318,latin
punk urbano,-1.4084676999999999,-25.083796,0.14662331,67,0.00032784,4,318,latin
bachata,-0.74611986,-24.59357,-10.94784,1581,0.000320979,4,318,latin
rock catala,-1.9710436999999998,-21.739243,0.61781347,1142,0.000311969,4,318,latin
folklore argentino,-6.966556,-26.414740000000002,-1.2554481000000002,899,0.000311825,4,318,latin
rap chileno,-9.222292999999999,-26.231213,-5.715232,1070,0.00030141799999999997,4,318,latin
argentine reggae,-4.320188,-28.254517,-1.7668157,3356,0.00029791400000000003,4,318,latin
rap latina,-7.2776394,-31.261763000000002,-9.239852,3607,0.000295189,4,318,latin
rap dominicano,1.4397483999999998,-25.104193,-12.254617,925,0.000288035,4,318,latin
musica para ninos,-3.3715410000000006,-22.267694,-0.3172264,1820,0.000269733,4,318,latin
modern salsa,-2.41463,-21.190920000000002,-12.559192,878,0.000269722,4,318,latin
ska mexicano,-1.4722593000000002,-26.980673,-3.3106139999999997,1471,0.000264657,4,318,latin
chicha,-5.7668047,-21.01078,-8.219781,3052,0.000254423,4,318,latin
latin funk,-7.7276034,-26.236559000000003,-4.6372714,3579,0.00024897900000000003,4,318,latin
trap argentino,-6.796697999999999,-30.794966,-6.9978523,221,0.000246252,4,318,latin
colombian rock,-6.064675299999999,-23.786904999999997,-8.870282000000001,759,0.00024461599999999996,4,318,latin
latin afrobeat,-4.7438993,-22.598755,-7.239698,247,0.000243153,4,318,latin
dembow,1.3838438999999998,-25.13397,-12.226322999999999,208,0.00024156099999999997,4,318,latin
argentine hip hop,-6.8018979999999996,-30.763924,-7.0436380000000005,3438,0.00023878,4,318,latin
argentine alternative rock,-6.187245,-27.916052,-3.5785457999999997,3699,0.000225458,4,318,latin
ecuadorian pop,-1.7304833,-22.682972,-9.464621000000001,861,0.000220468,4,318,latin
mambo,-3.3544532999999994,-22.162928,-14.233532,862,0.000220444,4,318,latin
reggae catala,-2.2582807999999996,-21.742145999999998,2.2810984,385,0.000219528,4,318,latin
electro latino,-2.2510056,-25.83214,-6.9320807,2252,0.000214994,4,318,latin
panamanian pop,-1.2866142,-25.520498,-12.946889,3498,0.00020930599999999998,4,318,latin
nu-cumbia,-5.7540016,-21.860939000000002,-8.026802,3342,0.000205726,4,318,latin
latin talent show,2.4671896,-20.781157,-5.211724299999999,3788,0.00020136400000000002,4,318,latin
pop argentino,-7.5601993,-28.879265000000004,-1.3059112,596,0.000201322,4,318,latin
rap catalan,-7.677044400000001,-28.90202,-8.379791,2802,0.00020048,4,318,latin
argentine telepop,-7.701326400000001,-28.978716,-1.1653051,1899,0.000193097,4,318,latin
salsa peruana,-2.832261,-19.892464,-11.092297,1560,0.000192422,4,318,latin
latincore,-3.0180686000000003,-26.927372,-4.4030437000000004,1980,0.000192124,4,318,latin
argentine punk,-4.007825,-27.161852000000003,-2.6402080000000003,2988,0.000186299,4,318,latin
rock urbano mexicano,-2.6072268,-26.971935,-3.2700683999999995,3551,0.00018561,4,318,latin
cumbia peruana,-3.400703,-19.68215,-10.68794,288,0.000179588,4,318,latin
ska espanol,-2.5700374,-22.835907000000002,2.306678,1672,0.00017944,4,318,latin
puerto rican pop,-1.2298664,-23.670227,-10.831925,2210,0.000178685,4,318,latin
pop flamenco,-1.9808898999999998,-20.706595999999998,-2.4346240000000003,2929,0.00017769200000000002,4,318,latin
r&b en espanol,-5.5582795,-29.32194,-8.25105,222,0.000172316,4,318,latin
boogaloo,-2.3175867,-22.404545000000002,-14.697014999999999,3663,0.000171541,4,318,latin
cubaton,-1.3314534,-21.942451000000002,-12.2753,2270,0.000169807,4,318,latin
post-punk argentina,-4.3427725,-27.419708,-2.4912202000000003,1609,0.0001678,4,318,latin
venezuelan rock,-3.8238849999999998,-24.532032,-7.3087754,1313,0.00015588,4,318,latin
colombian hip hop,-5.9848557,-24.052929000000002,-8.993764,935,0.000154442,4,318,latin
venezuelan hip hop,-6.182304,-27.15495,-9.764142999999999,741,0.000150426,4,318,latin
vallenato,-2.1540916,-22.70913,-9.484613000000001,483,0.000145729,4,318,latin
trap mexicano,-4.4540334,-27.84665,-9.268266,1722,0.00014548,4,318,latin
pop catracho,-2.6613849999999997,-24.962463,-11.449647,3301,0.000144323,4,318,latin
salsa colombiana,-2.4080873,-22.330116,-13.399545999999999,111,0.000143087,4,318,latin
argentine heavy metal,-3.1956147999999995,-26.568817,-1.7816306,1120,0.000142743,4,318,latin
ska jazz,-3.264844,-24.323929,3.1089563,356,0.000141368,4,318,latin
guadalajara indie,-2.9026257999999996,-26.654096999999997,-5.9793587,2458,0.000138791,4,318,latin
salsa venezolana,-2.4701299999999997,-22.717733,-12.319336999999999,1699,0.000137264,4,318,latin
trap chileno,-9.500764,-27.031840000000003,-6.684259,3529,0.000137103,4,318,latin
venezuelan indie,-3.728918,-24.668035999999997,-7.119055,3701,0.00013570799999999998,4,318,latin
pop chileno,-7.2418118,-23.45684,-3.154178,2240,0.00013549799999999998,4,318,latin
canto popular uruguayo,-7.089421000000001,-26.205223,-0.48656392,1040,0.000132142,4,318,latin
mexican pop punk,-2.8856514,-26.424551,-4.8778915000000005,1928,0.000129207,4,318,latin
rock alternativo espanol,-2.6379077,-23.269592000000003,-0.74715066,1472,0.00012157200000000001,4,318,latin
cha-cha-cha,-3.7591894,-22.889448,-13.642354000000001,1780,0.000120558,4,318,latin
rumba catalana,-2.3027729999999997,-20.668144,-1.7667366000000002,744,0.00011464799999999999,4,318,latin
electronica argentina,-5.971614,-27.60858,-4.1466193,3381,0.000113568,4,318,latin
concepcion indie,-6.557040700000001,-24.25196,-2.9655688,2972,0.000109855,4,318,latin
cumbia santafesina,-8.236504,-27.2471,0.23946157,1257,0.00010931,4,318,latin
cumbia paraguaya,-8.472043,-27.171459999999996,0.25179997,302,0.000108196,4,318,latin
cuban alternative,-6.352362,-26.4853,-11.306191,2730,0.000108046,4,318,latin
hip hop cubano,-6.3128386,-26.662214000000002,-11.142050999999999,3804,0.000107135,4,318,latin
trap catala,-6.974052400000001,-28.316017,-8.174041,1095,0.000104165,4,318,latin
salsa choke,-2.3984002999999996,-24.634892999999998,-10.06202,3349,0.000103429,4,318,latin
cuarteto,-7.912905,-27.385101000000002,0.23567335,1611,0.000103284,4,318,latin
nica,-4.885839,-22.426104000000002,-11.802711500000001,1783,0.00010266700000000001,4,318,latin
champeta,-2.9592261000000004,-24.124691000000002,-9.322746,1509,0.00010145,4,318,latin
mestissatge,-2.3513534,-22.224384,1.9301323000000001,2093,0.000100168,4,318,latin
french hip hop,-6.899377,-5.1845913,-10.39953,2368,0.0016559510000000001,5,2368,french hip hop
pop urbaine,-6.523261,-4.71454,-10.390069,3660,0.0014642670000000002,5,2368,french hip hop
chanson,-7.8967967,-2.053845,-11.271661,3415,0.001166879,5,2368,french hip hop
french pop,-7.5521054,-3.0928879,-11.285224000000001,374,0.001072298,5,2368,french hip hop
rap francais,-6.6749453999999995,-5.222882,-9.608249,3142,0.001052781,5,2368,french hip hop
french rock,-8.775485,-1.8507667,-11.40172,2492,0.000928472,5,2368,french hip hop
francoton,-7.004313000000001,-3.9372910000000005,-11.14945,3336,0.00091328,5,2368,french hip hop
nouvelle chanson francaise,-9.086186,-1.71426,-11.460947,1272,0.0007075489999999999,5,2368,french hip hop
rap conscient,-6.011878,-5.758961,-9.518462,1485,0.000491721,5,2368,french hip hop
rap calme,-6.7403398,-5.510032700000001,-8.4910555,2807,0.000367631,5,2368,french hip hop
rap marseille,-5.3510613,-4.012817,-9.079908999999999,2632,0.000275798,5,2368,french hip hop
ye ye,-7.438502000000001,-1.3768677,-9.104047999999999,2562,0.000204264,5,2368,french hip hop
belgian hip hop,-7.752282000000001,-5.858265,-8.514291,2407,0.00017716299999999998,5,2368,french hip hop
variete francaise,-7.4925647,-2.017478,-8.042269000000001,3067,0.000132776,5,2368,french hip hop
rap algerien,-5.584532,-4.096948,-7.555615400000001,751,0.000111755,5,2368,french hip hop
grupera,-10.5920515,-19.726294,-8.032093,768,0.00195848,6,768,grupera
norteno,-10.827994,-18.271385000000002,-8.5842285,3155,0.001528641,6,768,grupera
regional mexican,-10.882449000000001,-18.61348,-7.613322,3522,0.001511299,6,768,grupera
banda,-10.101016,-18.56053,-8.479184,2631,0.001450229,6,768,grupera
cumbia,-9.648766,-19.5597,-9.174717999999999,3126,0.0014432429999999999,6,768,grupera
neo-kraut,-10.237283,-19.706335,-6.4361734,653,0.001113064,6,768,grupera
duranguense,-9.654583,-18.161568,-7.539024,1333,0.0008155739999999999,6,768,grupera
regional mexican pop,-10.498136500000001,-16.78068,-8.108881,15,0.000645676,6,768,grupera
deep regional mexican,-9.6854315,-16.787457999999997,-7.7064867,410,0.00034912400000000003,6,768,grupera
tejano,-8.76783,-18.242641,-6.812621000000001,1974,0.000313288,6,768,grupera
cumbia sonidera,-7.695628999999999,-19.169897,-7.848987599999999,2731,0.000309405,6,768,grupera
corrido,-9.054269999999999,-16.094822,-7.3938,492,0.00024508799999999997,6,768,grupera
mariachi,-8.511581,-19.037364999999998,-5.4949946,3536,0.00018306,6,768,grupera
gruperas inmortales,-7.910206,-18.447891000000002,-6.974782,3583,0.000175926,6,768,grupera
norteno-sax,-7.972731,-16.919373999999998,-7.040172,2625,0.00016832700000000002,6,768,grupera
banda carnavalera,-8.572849,-16.529348000000002,-7.2123536999999995,3792,0.00015322,6,768,grupera
modern bollywood,-1.0819184,2.6182222,-6.900384,1674,0.0017590289999999998,7,1674,modern bollywood
filmi,-2.3569145000000002,0.120476864,-8.914269,333,0.00173394,7,1674,modern bollywood
desi pop,-3.3880758,2.8160121,-8.526439,869,0.001671021,7,1674,modern bollywood
sufi,-1.9468892,2.1367404,-8.415316,1927,0.001329198,7,1674,modern bollywood
indian folk,-2.3988563999999997,2.2613373,-7.826648700000001,2707,0.000702641,7,1674,modern bollywood
punjabi pop,-3.4545522000000006,2.341511,-6.658164500000001,262,0.0005945459999999999,7,1674,modern bollywood
deep indian pop,-1.6109931,-1.6236358,-8.126527000000001,3326,0.000539678,7,1674,modern bollywood
tamil pop,-1.6332408999999999,-1.5835412,-8.131785,2729,0.0004929380000000001,7,1674,modern bollywood
desi hip hop,-4.7123356,1.7879131999999998,-6.0989428,620,0.00038432300000000005,7,1674,modern bollywood
bhangra,-2.870563,1.9156288000000001,-6.9141974,1564,0.000306488,7,1674,modern bollywood
indian indie,-3.756102,1.2794886,-5.0261307,3070,0.00029617799999999997,7,1674,modern bollywood
ghazal,-1.1238413,1.1312443,-7.8581867,1259,0.000270921,7,1674,modern bollywood
classic bollywood,-1.462488,0.722681,-7.691184,3417,0.000244822,7,1674,modern bollywood
classic pakistani pop,-1.5715252,0.627963,-7.19,2078,0.000198641,7,1674,modern bollywood
hindi hip hop,-3.6427822,1.4174417,-5.895117,2877,0.000144015,7,1674,modern bollywood
tollywood,-1.9131858,-0.49775073,-6.539889,3526,0.000118575,7,1674,modern bollywood
uk hip hop,-5.874027,4.599588,-17.721518,3488,0.0006830860000000001,8,3488,uk hip hop
grime,-6.434056,4.669529,-17.455853,2216,0.000537934,8,3488,uk hip hop
uk alternative hip hop,-4.583472,4.8018923,-17.2038,493,0.000410355,8,3488,uk hip hop
uk drill,-5.6707654000000005,4.690298,-15.823367000000001,1477,0.000245042,8,3488,uk hip hop
bassline,-8.787661,5.6539817,-16.688192,1655,0.000180221,8,3488,uk hip hop
london rap,-5.510562,4.328012,-15.436121,1626,0.000177193,8,3488,uk hip hop
uk garage,-8.890165,5.6844373,-15.934220999999999,1124,0.000140434,8,3488,uk hip hop
birmingham grime,-6.890889,4.5135303,-15.811132,1712,0.00013868799999999998,8,3488,uk hip hop
uk funky,-9.884399,4.7075853,-14.8256035,1931,0.000135428,8,3488,uk hip hop
instrumental grime,-7.5767174,4.8100830000000006,-15.943414,2089,0.00013044399999999999,8,3488,uk hip hop
birmingham hip hop,-6.314714,3.9454396000000003,-15.523894,3118,0.000127875,8,3488,uk hip hop
dutch pop,-11.597621,-6.0114446,-6.970847,251,0.001410622,9,251,dutch pop
dutch hip hop,-10.152679,-6.922739999999999,-7.767779400000001,1671,0.00108277,9,251,dutch pop
dutch rock,-12.273619,-5.1250606,-5.74902,2889,0.000932828,9,251,dutch pop
dutch urban,-10.096267,-6.943948,-7.792497,2670,0.000910047,9,251,dutch pop
dutch indie,-11.570975,-4.911032700000001,-5.3697557,3387,0.000433832,9,251,dutch pop
levenslied,-12.229925,-6.2526,-4.3482175000000005,2996,0.000388995,9,251,dutch pop
carnaval,-12.168600999999999,-6.3501115,-4.2100515,695,0.000266215,9,251,dutch pop
basshall,-10.008246,-7.5960174,-7.182281,1416,0.000193125,9,251,dutch pop
dutch cabaret,-10.753003,-6.2302155,-4.6786847,787,0.000144623,9,251,dutch pop
dutch americana,-10.273237,-6.037469000000001,-4.5452322999999994,877,0.000136947,9,251,dutch pop
j-pop,-9.014627,-5.3807597000000005,19.362503,1252,0.0029522740000000004,10,1252,j-pop
j-rock,-9.90979,-6.836160700000001,18.041939000000003,3055,0.002060453,10,1252,j-pop
japanese r&b,-10.391691,-5.137368700000001,17.239428,876,0.000987749,10,1252,j-pop
japanese city pop,-10.447871000000001,-5.351653,14.939620999999999,3557,0.000966005,10,1252,j-pop
japanese alternative rock,-8.877269,-5.9368463,17.77634,687,0.000906028,10,1252,j-pop
anime rock,-7.247840400000001,-5.184172,18.58737,1813,0.0008298339999999999,10,1252,j-pop
anime,-6.4188313,-5.381948,19.156939,1591,0.000756142,10,1252,j-pop
j-rap,-9.617753,-4.666795,16.856209,3003,0.000588089,10,1252,j-pop
j-poprock,-7.6726813,-6.0997047,18.21893,187,0.000568404,10,1252,j-pop
j-metal,-7.349628999999999,-2.6772597,21.103102,2721,0.000508212,10,1252,j-pop
idol rock,-7.230245,-2.3768542,20.195948,2662,0.0005042919999999999,10,1252,j-pop
j-pixie,-6.9964414,-4.0452447,18.892763000000002,2885,0.000495405,10,1252,j-pop
j-idol,-6.565564,-3.130227,17.380512,3563,0.00044858,10,1252,j-pop
visual kei,-7.1068125,-3.161002,21.309936999999998,3412,0.00040369699999999995,10,1252,j-pop
japanese singer-songwriter,-9.843200999999999,-5.372301599999999,15.270954000000001,3023,0.000400011,10,1252,j-pop
japanese punk rock,-8.611642,-7.689858999999999,17.193939999999998,1664,0.00028638,10,1252,j-pop
j-acoustic,-9.302158,-5.2957089999999996,15.953838000000001,3315,0.00025918400000000003,10,1252,j-pop
alt-idol,-6.916672,-2.4482133,18.803158,1801,0.000249779,10,1252,j-pop
okinawan pop,-8.37423,-5.352490400000001,16.751831,2762,0.000231748,10,1252,j-pop
j-pop girl group,-6.470358,-2.9391717999999996,17.94728,3588,0.00021852900000000002,10,1252,j-pop
japanese electropop,-5.119729,-2.871233,17.093637,1849,0.000201673,10,1252,j-pop
j-division,-7.7565789999999994,-4.1991777,17.019825,678,0.000198099,10,1252,j-pop
japanese pop punk,-7.6326385,-6.710339,17.040518,1238,0.00017052099999999998,10,1252,j-pop
japanese emo,-7.346885,-6.5543547,16.794404999999998,2750,0.00016726599999999998,10,1252,j-pop
j-pop boy group,-7.728271,-4.4283237,16.442601999999997,1149,0.000156754,10,1252,j-pop
kawaii metal,-7.291859,-1.7187321,19.038687,3652,0.000141757,10,1252,j-pop
j-punk,-7.884675,-6.290678,16.183487,1840,0.000122524,10,1252,j-pop
japanese indie rock,-7.3546095000000005,-5.3524356,14.791713,2613,0.000110797,10,1252,j-pop
german hip hop,-19.096817,-3.4321917999999996,2.740267,2913,0.001594034,11,2913,german hip hop
german cloud rap,-18.77433,-4.4653683,2.8389613999999996,3258,0.0009520939999999999,11,2913,german hip hop
deep german hip hop,-17.781765,-4.1583214,2.4649887,2483,0.000825568,11,2913,german hip hop
german alternative rap,-18.169132,-4.030428,3.7236211000000004,3058,0.000552372,11,2913,german hip hop
german trap,-17.80171,-4.9509153,2.8126797999999997,2811,0.000515329,11,2913,german hip hop
german underground rap,-16.823437,-5.036134,2.7343984,1314,0.000252353,11,2913,german hip hop
hamburg hip hop,-17.015594,-4.765954,3.4976230000000004,1195,0.000240945,11,2913,german hip hop
schweizer rap,-16.36795,-5.3141003,2.5218303,890,0.000148969,11,2913,german hip hop
mpb,10.98023,-10.253383,-12.955942,3822,0.00203279,12,3822,mpb
forro,11.865339,-11.104447,-11.3104105,3051,0.00127841,12,3822,mpb
pagode,11.951994000000001,-11.690392999999998,-11.207687,105,0.001247432,12,3822,mpb
samba,11.824219,-10.040671000000001,-10.709197,529,0.001216289,12,3822,mpb
bossa nova,13.644043,-8.60768,-10.1781845,999,0.001167562,12,3822,mpb
baile pop,8.014739,-13.38701,-10.997828,1530,0.001094127,12,3822,mpb
brazilian rock,9.465053,-9.468042,-14.0941,2978,0.001073175,12,3822,mpb
nova mpb,9.33997,-11.283524,-11.908911999999999,3006,0.0009806189999999998,12,3822,mpb
funk carioca,6.6796203,-12.123249000000001,-8.315868,2557,0.000974077,12,3822,mpb
sertanejo universitario,11.131341,-12.316123,-9.010551,1122,0.000731697,12,3822,mpb
brazilian hip hop,5.2448287,-12.363332000000002,-12.715672999999999,2887,0.0007037160000000001,12,3822,mpb
rock gaucho,9.085189999999999,-8.83964,-13.901162,3427,0.0007014969999999999,12,3822,mpb
sertanejo,11.2228985,-12.212026,-8.638455,3640,0.00066722,12,3822,mpb
velha guarda,11.593916,-9.124247,-10.648533,2522,0.0006324519999999999,12,3822,mpb
axe,11.630144999999999,-10.785274000000001,-9.320354,1583,0.0006166780000000001,12,3822,mpb
funk ostentacao,7.084186999999999,-12.916416,-10.002754,2757,0.000511439,12,3822,mpb
sertanejo pop,10.796494500000001,-11.918399,-8.545354,3413,0.0004959869999999999,12,3822,mpb
